GRAVEDAD,FECHA,AÑO,HORA,JORNADA,DIA_SEMANA,BARRIOS_CORREGIMIENTO_VIA,DIRECCION,ZONA,AUTORIDAD,LAT,LONG,HIPOTESIS,CONDICION_DE_LA_VICTIMA,CLASE_DE_SINIESTRO,LESIONADO,HOMICIDIOS,CLINICA,SITIO,CLASE_DE_VEHICULO,MARCA,MATRICULA,TIPO_DE_SERVICIO,EMPRESA, , .1
HERIDOS,01/09/2020 12:00:00 AM,2020,1899-12-31T07:30:00.000,MAÑANA,4_JUEVES,TRINIDAD,CALLE 29 CARRERA 24,URBANA,TECNICO,3.52561,-76.29569,SEMAFOR EN ROJO,ACOMPAÑANTE MOTOCICLISTA,CHOQUE,1,NO APLICA,PALMIRA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,,
DAÑOS,01/09/2020 12:00:00 AM,2020,1899-12-31T10:00:00.000,MAÑANA,4_JUEVES,CENTRO,CALLE 29 CARRERA 28-31,URBANA,TECNICO,3.52612,-76.2996,CAMBIAR DE CARRIL CON O SIN INDICACION,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,CAMIONETA,CHEVROLET,PALMIRA,PARTICULAR,NO APLICA,,
DAÑOS,01/09/2020 12:00:00 AM,2020,1899-12-31T10:00:00.000,MAÑANA,4_JUEVES,CENTRO,CALLE 29 CARRERA 28-31,URBANA,TECNICO,3.52612,-76.2996,CAMBIAR DE CARRIL CON O SIN INDICACION,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,MICROBUS,CHEVROLET,PALMIRA,PUBLICO,MONTEBELLO,,
DAÑOS,01/10/2020 12:00:00 AM,2020,1899-12-31T15:30:00.000,TARDE,5_VIERNES,HAROL LEDER,CARRERA 41 CALLE 64,URBANA,TECNICO,3.55013,-76.31147,GIRAR BRUSCAMENTE,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,AUTOMOVIL,CHEVROLET,PALMIRA,PARTICULAR,NO APLICA,,
DAÑOS,01/10/2020 12:00:00 AM,2020,1899-12-31T15:30:00.000,TARDE,5_VIERNES,HAROL LEDER,CARRERA 41 CALLE 64,URBANA,TECNICO,3.55013,-76.31147,GIRAR BRUSCAMENTE,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,AUTOMOVIL,CHEVROLET,GUACARI,PARTICULAR,NO APLICA,,
HERIDOS,01/10/2020 12:00:00 AM,2020,1899-12-31T17:10:00.000,TARDE,5_VIERNES,AMERICAS,CARRERA 24 CALLE 15A,URBANA,TECNICO,3.51369,-76.29592,NO MANTENER DISTANCIA DE SEGURIDAD,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,MOTO,YAMAHA,SABANETA,PARTICULAR,NO APLICA,,
HERIDOS,01/10/2020 12:00:00 AM,2020,1899-12-31T17:10:00.000,TARDE,5_VIERNES,AMERICAS,CARRERA 24 CALLE 15A,URBANA,TECNICO,3.51369,-76.29592,NO MANTENER DISTANCIA DE SEGURIDAD,MOTOCICLISTA,CHOQUE,1,NO APLICA,PALMIRA,NO APLICA,MOTO,YAMAHA,PALMIRA,PARTICULAR,NO APLICA,,
HERIDOS,01/10/2020 12:00:00 AM,2020,1899-12-31T18:55:00.000,NOCHE,5_VIERNES,COLOMBIA,CALLE 36 CARRERA 30,URBANA,TECNICO,3.53304,-76.29965,SEMAFOR EN ROJO,MOTOCICLISTA,CHOQUE,1,NO APLICA,PALMA,NO APLICA,MOTO,SUZUKI,PREDERA,PARTICULAR,NO APLICA,,
HERIDOS,01/10/2020 12:00:00 AM,2020,1899-12-31T18:55:00.000,NOCHE,5_VIERNES,COLOMBIA,CALLE 36 CARRERA 30,URBANA,TECNICO,3.53304,-76.29965,SEMAFOR EN ROJO,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,CAMIONETA,MAZDA,PREDERA,PARTICULAR,NO APLICA,,
HERIDOS,01/10/2020 12:00:00 AM,2020,1899-12-31T18:55:00.000,NOCHE,5_VIERNES,COLOMBIA,CALLE 36 CARRERA 30,URBANA,TECNICO,3.53304,-76.29965,SEMAFOR EN ROJO,ACOMPAÑANTE MOTOCICLISTA,CHOQUE,1,NO APLICA,PALMA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,,
HERIDOS,01/10/2020 12:00:00 AM,2020,1899-12-31T20:45:00.000,NOCHE,5_VIERNES,CENTRO,CALLE 32 CARRERA 32,URBANA,TECNICO,3.52936,-76.30226,NO MANTENER DISTANCIA DE SEGURIDAD,MOTOCICLISTA,CHOQUE,1,NO APLICA,PALMIRA,NO APLICA,MOTO,KIMCO,PALMIRA,PARTICULAR,NO APLICA,,
HERIDOS,01/10/2020 12:00:00 AM,2020,1899-12-31T20:45:00.000,NOCHE,5_VIERNES,CENTRO,CALLE 32 CARRERA 32,URBANA,TECNICO,3.52936,-76.30226,NO MANTENER DISTANCIA DE SEGURIDAD,MOTOCICLISTA,CHOQUE,1,NO APLICA,PALMIRA,NO APLICA,MOTO,HONDA,FLORIDA,PARTICULAR,NO APLICA,,
HERIDOS,01/10/2020 12:00:00 AM,2020,1899-12-31T20:45:00.000,NOCHE,5_VIERNES,CENTRO,CALLE 32 CARRERA 32,URBANA,TECNICO,3.52936,-76.30226,NO MANTENER DISTANCIA DE SEGURIDAD,ACOMPAÑANTE MOTOCICLISTA,CHOQUE,1,NO APLICA,PALMIRA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,,
HERIDOS,01/10/2020 12:00:00 AM,2020,1899-12-31T20:45:00.000,NOCHE,5_VIERNES,CENTRO,CALLE 32 CARRERA 32,URBANA,TECNICO,3.52936,-76.30226,NO MANTENER DISTANCIA DE SEGURIDAD,ACOMPAÑANTE MOTOCICLISTA,CHOQUE,1,NO APLICA,PALMIRA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,,
HERIDOS,01/10/2020 12:00:00 AM,2020,1899-12-31T20:45:00.000,NOCHE,5_VIERNES,CENTRO,CALLE 32 CARRERA 32,URBANA,TECNICO,3.52936,-76.30226,NO MANTENER DISTANCIA DE SEGURIDAD,ACOMPAÑANTE MOTOCICLISTA,CHOQUE,1,NO APLICA,PALMIRA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,,
HERIDOS,01/11/2020 12:00:00 AM,2020,1899-12-31T15:50:00.000,TARDE,6_SABADO,URIBE,CALLE 35 CARRERA 23,URBANA,TECNICO,3.5314,-76.29403,DESOBEDECER SEÑALES,MOTOCICLISTA,CHOQUE,1,NO APLICA,FRACTURAS,NO APLICA,MOTO,KEEWAY,PRADERA,PARTICULAR,NO APLICA,,
HERIDOS,01/11/2020 12:00:00 AM,2020,1899-12-31T15:50:00.000,TARDE,6_SABADO,URIBE,CALLE 35 CARRERA 23,URBANA,TECNICO,3.5314,-76.29403,DESOBEDECER SEÑALES,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,MOTO,HONDA,FLORIDA,PARTICULAR,NO APLICA,,
HERIDOS,01/11/2020 12:00:00 AM,2020,1899-12-31T15:50:00.000,TARDE,6_SABADO,URIBE,CALLE 35 CARRERA 23,URBANA,TECNICO,3.5314,-76.29403,DESOBEDECER SEÑALES,ACOMPAÑANTE MOTOCICLISTA,CHOQUE,1,NO APLICA,FRACTURAS,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,,
HERIDOS,01/11/2020 12:00:00 AM,2020,1899-12-31T19:30:00.000,NOCHE,6_SABADO,RECREO,CALLE 22 CARRERA 28,URBANA,TECNICO,3.52024,-76.29991,DESOBEDECER SEÑALES,MOTOCICLISTA,CHOQUE,1,NO APLICA,PALMIRA,NO APLICA,MOTO,YAMAHA,PRADERA,PARTICULAR,NO APLICA,,
HERIDOS,01/11/2020 12:00:00 AM,2020,1899-12-31T19:30:00.000,NOCHE,6_SABADO,RECREO,CALLE 22 CARRERA 28,URBANA,TECNICO,3.52024,-76.29991,DESOBEDECER SEÑALES,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,MOTO,AKT,FLORIDA,PARTICULAR,NO APLICA,,
HERIDOS,01/11/2020 12:00:00 AM,2020,1899-12-31T09:40:00.000,MAÑANA,6_SABADO,SAN PEDRO,CALLE 36 CARRERA 18,URBANA,TECNICO,3.53187,-76.28972,DESOBEDECER SEÑALES,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,AUTOMOVIL,HYUNDAI,PALMIRA,PUBLICO,PALMERAS,,
HERIDOS,01/11/2020 12:00:00 AM,2020,1899-12-31T09:40:00.000,MAÑANA,6_SABADO,SAN PEDRO,CALLE 36 CARRERA 18,URBANA,TECNICO,3.53187,-76.28972,DESOBEDECER SEÑALES,MOTOCICLISTA,CHOQUE,1,NO APLICA,PALMIRA,NO APLICA,MOTO,SUZUKI,PALMIRA,PARTICULAR,NO APLICA,,
DAÑOS,01/12/2020 12:00:00 AM,2020,1899-12-31T17:50:00.000,TARDE,7_DOMINGO,RECREO,CALLE 21 CARRERA 26,URBANA,TECNICO,3.5193,-76.2985,DESOBEDECER SEÑALES,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,AUTOMOVIL,NISSAN,CALI,PARTICULAR,NO APLICA,,
DAÑOS,01/12/2020 12:00:00 AM,2020,1899-12-31T17:50:00.000,TARDE,7_DOMINGO,RECREO,CALLE 21 CARRERA 26,URBANA,TECNICO,3.5193,-76.2985,DESOBEDECER SEÑALES,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,MOTO,YAMAHA,TULUA,PARTICULAR,NO APLICA,,
HERIDOS,01/10/2020 12:00:00 AM,2020,1899-12-31T07:55:00.000,MAÑANA,5_VIERNES,URIBE,CALLE 34 CARRERA 23,URBANA,TECNICO,3.53057,-76.29416,DESOBEDECER SEÑALES,MOTOCICLISTA,CHOQUE,1,NO APLICA,PALMA,NO APLICA,MOTO,HONDA,PALMIRA,PARTICULAR,NO APLICA,,
HERIDOS,01/10/2020 12:00:00 AM,2020,1899-12-31T07:55:00.000,MAÑANA,5_VIERNES,URIBE,CALLE 34 CARRERA 23,URBANA,TECNICO,3.53057,-76.29416,DESOBEDECER SEÑALES,MOTOCICLISTA,CHOQUE,1,NO APLICA,PALMA,NO APLICA,MOTO,HONDA,FLORIDA,PARTICULAR,NO APLICA,,
HERIDOS,01/10/2020 12:00:00 AM,2020,1899-12-31T07:55:00.000,MAÑANA,5_VIERNES,URIBE,CALLE 34 CARRERA 23,URBANA,TECNICO,3.53057,-76.29416,DESOBEDECER SEÑALES,ACOMPAÑANTE MOTOCICLISTA,CHOQUE,1,NO APLICA,PALMA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,,
HERIDOS,01/12/2020 12:00:00 AM,2020,1899-12-31T02:20:00.000,MADRUGADA,7_DOMINGO,INDUSTRIAL,CALLE 42 CARRERA 36,URBANA,TECNICO,3.53874,-76.30642,PERDIDA DEL CONTROL,NO APLICA,ATROPELLO,NO APLICA,NO APLICA,NO APLICA,NO APLICA,CAMIONETA,TOYOTA,CALI,PARTICULAR,NO APLICA,,
HERIDOS,01/12/2020 12:00:00 AM,2020,1899-12-31T02:20:00.000,MADRUGADA,7_DOMINGO,INDUSTRIAL,CALLE 42 CARRERA 36,URBANA,TECNICO,3.53874,-76.30642,PERDIDA DEL CONTROL,PEATON,ATROPELLO,1,NO APLICA,PALMA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,,
HERIDOS,01/12/2020 12:00:00 AM,2020,1899-12-31T07:40:00.000,MAÑANA,7_DOMINGO,VERSALLE S,CALLE 42 CARRERA 28 -66,URBANA,TECNICO,3.53816,-76.29732,GIRAR CON O SIN INDICACION,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,AUTOMOVIL,NISSAN,CALI,PARTICULAR,NO APLICA,,
HERIDOS,01/12/2020 12:00:00 AM,2020,1899-12-31T07:40:00.000,MAÑANA,7_DOMINGO,VERSALLE S,CALLE 42 CARRERA 28 -66,URBANA,TECNICO,3.53816,-76.29732,GIRAR CON O SIN INDICACION,MOTOCICLISTA,CHOQUE,1,NO APLICA,PALMIRA,NO APLICA,MOTO,HONDA,GUACARI,PARTICULAR,NO APLICA,,
HERIDOS,01/12/2020 12:00:00 AM,2020,1899-12-31T07:40:00.000,MAÑANA,7_DOMINGO,VERSALLE S,CALLE 42 CARRERA 28 -66,URBANA,TECNICO,3.53816,-76.29732,GIRAR CON O SIN INDICACION,ACOMPAÑANTE MOTOCICLISTA,CHOQUE,1,NO APLICA,PALMIRA,NO APLICA,MOTO,NO APLICA,NO APLICA,PARTICULAR,NO APLICA,,
HERIDOS,01/13/2020 12:00:00 AM,2020,1899-12-31T06:30:00.000,MAÑANA,1_LUNES,CENTRO,CALLE 31 CARRERA 32,URBANA,TECNICO,3.52846,-76.30229,NO RESPETAR PRELACION,MOTOCICLISTA,CHOQUE,1,NO APLICA,PALMIRA,NO APLICA,MOTO,HONDA,GUACARI,PARTICULAR,NO APLICA,,
HERIDOS,01/13/2020 12:00:00 AM,2020,1899-12-31T06:30:00.000,MAÑANA,1_LUNES,CENTRO,CALLE 31 CARRERA 32,URBANA,TECNICO,3.52846,-76.30229,NO RESPETAR PRELACION,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,CAMIONETA,VOLKWAGEN,CALI,PARTICULAR,NO APLICA,,
DAÑOS,01/13/2020 12:00:00 AM,2020,1899-12-31T14:00:00.000,TARDE,1_LUNES,ESTONIA,CARRERA 31 CALLE 45,URBANA,TECNICO,3.54043,-76.29953,IMPERICIA EN EL MANEJO,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,AUTOMOVIL,CHEVROLET,CALI,PARTICULAR,NO APLICA,,
DAÑOS,01/13/2020 12:00:00 AM,2020,1899-12-31T14:00:00.000,TARDE,1_LUNES,ESTONIA,CARRERA 31 CALLE 45,URBANA,TECNICO,3.54043,-76.29953,IMPERICIA EN EL MANEJO,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,BUS,CHEVROLET,YUMBO,PARTICULAR,NO APLICA,,
DAÑOS,01/13/2020 12:00:00 AM,2020,1899-12-31T05:50:00.000,MADRUGADA,1_LUNES,VERSALLE S,CALLE 42 CARRERA 28-48,URBANA,TECNICO,3.53802,-76.29747,POR ESTABLECER,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,AUTOMOVIL,CHEVROLET,CALI,PARTICULAR,NO APLICA,,
DAÑOS,01/13/2020 12:00:00 AM,2020,1899-12-31T05:50:00.000,MADRUGADA,1_LUNES,VERSALLE S,CALLE 42 CARRERA 28-48,URBANA,TECNICO,3.53802,-76.29747,POR ESTABLECER,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,BUS,HINO,EL CERRITO,PUBLICO,SULTANA,,
DAÑOS,01/13/2020 12:00:00 AM,2020,1899-12-31T20:00:00.000,NOCHE,1_LUNES,VIA PALMIRA -POTRERILLO,KM 2 + 10MTS,RURAL,TECNICO,3.55962,-76.21247,NO ESTAR PENDIENTE DE LA VIA,NO APLICA,CHOQUE OBJETO FIJO,NO APLICA,NO APLICA,NO APLICA,NO APLICA,CAMIONETA,NISSAN,EL CERRITO,PARTICULAR,NO APLICA,,
DAÑOS,01/14/2020 12:00:00 AM,2020,1899-12-31T12:00:00.000,TARDE,2_MARTES,SAMANES,CALLE 47 CARRERA 28,URBANA,TECNICO,3.5422,-76.29657,MAL USO DEL CARRIL,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,CAMPERO,HONDA,PALMIRA,PARTICULAR,NO APLICA,,
DAÑOS,01/14/2020 12:00:00 AM,2020,1899-12-31T12:00:00.000,TARDE,2_MARTES,SAMANES,CALLE 47 CARRERA 28,URBANA,TECNICO,3.5422,-76.29657,MAL USO DEL CARRIL,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,MOTO,AKT,FLORIDA,PARTICULAR,NO APLICA,,
DAÑOS,01/13/2020 12:00:00 AM,2020,1899-12-31T21:00:00.000,NOCHE,1_LUNES,VERSALLE S,CALLE 42 CARRERA 28-29,URBANA,TECNICO,3.53792,-76.29785,CAMBIO DE CARRIL SIN LAS MEDIDAS DE PRECAUCION,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,BUS,HINO,PRADERA,PUBLICO,COODETRANS,,
DAÑOS,01/13/2020 12:00:00 AM,2020,1899-12-31T21:00:00.000,NOCHE,1_LUNES,VERSALLE S,CALLE 42 CARRERA 28-29,URBANA,TECNICO,3.53792,-76.29785,CAMBIO DE CARRIL SIN LAS MEDIDAS DE PRECAUCION,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,CAMIONETA,RENAULT,CALI,PARTICULAR,NO APLICA,,
DAÑOS,01/14/2020 12:00:00 AM,2020,1899-12-31T17:30:00.000,TARDE,2_MARTES,SANTA BARBARA,CALLE 31 CARRERA 41-03,URBANA,TECNICO,3.52981,-76.31153,ADELANTAR POR LA DERECHA,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,AUTOMOVIL,RENAULT,CALI,PARTICULAR,NO APLICA,,
DAÑOS,01/14/2020 12:00:00 AM,2020,1899-12-31T17:30:00.000,TARDE,2_MARTES,SANTA BARBARA,CALLE 31 CARRERA 41-03,URBANA,TECNICO,3.52981,-76.31153,ADELANTAR POR LA DERECHA,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,MICROBUS,CHEVROLET,CALI,PUBLICO,PALMIRANA,,
HERIDOS,01/14/2020 12:00:00 AM,2020,1899-12-31T19:20:00.000,NOCHE,2_MARTES,COLOMBIA,CARRERA 31 CALLE 35,URBANA,TECNICO,3.53235,-76.30074,DESOBEDECER SEÑALES,MOTOCICLISTA,CHOQUE,1,NO APLICA,RAUL,NO APLICA,MOTO,SUZUKI,GUACARI,PARTICULAR,NO APLICA,,
HERIDOS,01/14/2020 12:00:00 AM,2020,1899-12-31T19:20:00.000,NOCHE,2_MARTES,COLOMBIA,CARRERA 31 CALLE 35,URBANA,TECNICO,3.53235,-76.30074,DESOBEDECER SEÑALES,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,CAMPERO,SSANGYONE,CALI,PARTICULAR,NO APLICA,,
HERIDOS,01/15/2020 12:00:00 AM,2020,1899-12-31T09:30:00.000,MAÑANA,3_MIERCOLES,CORONADO,CALLE 65 CARRERA 38-08,URBANA,TECNICO,3.54904,-76.3101,ADELANTAR INVADIENDO CARRIL,MOTOCICLISTA,CHOQUE,1,NO APLICA,PALMIRA,NO APLICA,MOTO,JIANLIGN,GUACARI,PARTICULAR,NO APLICA,,
HERIDOS,01/15/2020 12:00:00 AM,2020,1899-12-31T09:30:00.000,MAÑANA,3_MIERCOLES,CORONADO,CALLE 65 CARRERA 38-08,URBANA,TECNICO,3.54904,-76.3101,ADELANTAR INVADIENDO CARRIL,MOTOCICLISTA,CHOQUE,1,NO APLICA,PALMIRA,NO APLICA,MOTO,AKT,PALMIRA,PARTICULAR,NO APLICA,,
DAÑOS,01/16/2020 12:00:00 AM,2020,1899-12-31T07:50:00.000,MAÑANA,4_JUEVES,RECREO,CALLE 22 CARRERA 27,URBANA,TECNICO,3.52014,-76.29907,DESOBEDECER SEÑALES,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,AUTOMOVIL,RENAULT,CALI,PARTICULAR,NO APLICA,,
DAÑOS,01/16/2020 12:00:00 AM,2020,1899-12-31T07:50:00.000,MAÑANA,4_JUEVES,RECREO,CALLE 22 CARRERA 27,URBANA,TECNICO,3.52014,-76.29907,DESOBEDECER SEÑALES,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,MOTO,KEEWAY,PRADERA,PARTICULAR,NO APLICA,,
HERIDOS,01/15/2020 12:00:00 AM,2020,1899-12-31T15:50:00.000,TARDE,3_MIERCOLES,ZAMORANO,CARRERA 28 CALLE 58-60,URBANA,TECNICO,3.55187,-76.29377,NO MANTENER DISTANCIA DE SEGURIDAD,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,MOTO,AYCO,BOGOTA,PARTICULAR,NO APLICA,,
HERIDOS,01/15/2020 12:00:00 AM,2020,1899-12-31T15:50:00.000,TARDE,3_MIERCOLES,ZAMORANO,CARRERA 28 CALLE 58-60,URBANA,TECNICO,3.55187,-76.29377,NO MANTENER DISTANCIA DE SEGURIDAD,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,CAMPERO,CHEVROLET,NEIVA,PARTICULAR,NO APLICA,,
HERIDOS,01/15/2020 12:00:00 AM,2020,1899-12-31T15:50:00.000,TARDE,3_MIERCOLES,ZAMORANO,CARRERA 28 CALLE 58-60,URBANA,TECNICO,3.55187,-76.29377,NO MANTENER DISTANCIA DE SEGURIDAD,MOTOCICLISTA,CHOQUE,1,NO APLICA,PALMA,NO APLICA,MOTO,BAJAJ,FLORIDA,PARTICULAR,NO APLICA,,
HERIDOS,01/15/2020 12:00:00 AM,2020,1899-12-31T16:00:00.000,TARDE,3_MIERCOLES,ZAMORANO,CARRERA 28 CALLE 65,URBANA,TECNICO,3.55223,-76.29357,NO RESPETAR PRELACOION,MOTOCICLISTA,CHOQUE,1,NO APLICA,FRACTURAS,NO APLICA,MOTO,HONDA,GUACARI,PARTICULAR,NO APLICA,,
HERIDOS,01/15/2020 12:00:00 AM,2020,1899-12-31T16:00:00.000,TARDE,3_MIERCOLES,ZAMORANO,CARRERA 28 CALLE 65,URBANA,TECNICO,3.55223,-76.29357,NO RESPETAR PRELACOION,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,MOTO,KIMCO,FLORIDA,PARTICULAR,NO APLICA,,
DAÑOS,01/15/2020 12:00:00 AM,2020,1899-12-31T15:50:00.000,TARDE,3_MIERCOLES,ESTONIA,CALLE 42 CARRERA 32B-05,URBANA,TECNICO,3.53843,-76.30177,CAMBIO DE CARRIL SIN LAS MEDIDAS DE PRECAUCION,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,CAMION,CHEVROLET,EL CERRITO,PUBLICO,COODETRANS,,
DAÑOS,01/15/2020 12:00:00 AM,2020,1899-12-31T15:50:00.000,TARDE,3_MIERCOLES,ESTONIA,CALLE 42 CARRERA 32B-05,URBANA,TECNICO,3.53843,-76.30177,CAMBIO DE CARRIL SIN LAS MEDIDAS DE PRECAUCION,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,AUTOMOVIL,CHEVROLET,GUACARI,PARTICULAR,NO APLICA,,
HERIDOS,01/15/2020 12:00:00 AM,2020,1899-12-31T19:00:00.000,NOCHE,3_MIERCOLES,SANTA BARBARA,CALLE 31 CARRERA 38 A,URBANA,TECNICO,3.52937,-76.30852,DESOBEDECER SEÑALES,MOTOCICLISTA,CHOQUE,1,NO APLICA,PALMA,NO APLICA,MOTO,AKT,PRADERA,PARTICULAR,NO APLICA,,
HERIDOS,01/15/2020 12:00:00 AM,2020,1899-12-31T19:00:00.000,NOCHE,3_MIERCOLES,SANTA BARBARA,CALLE 31 CARRERA 38 A,URBANA,TECNICO,3.52937,-76.30852,DESOBEDECER SEÑALES,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,AUTOMOVIL,CHEVROLET,ANDALUCIA,PARTICULAR,NO APLICA,,
HERIDOS,01/15/2020 12:00:00 AM,2020,1899-12-31T13:00:00.000,TARDE,4_JUEVES,VIA PALMIRA -CANDELARIA,100 MTS CEMENTERIO JARDINES,RURAL,TECNICO,3.49986,-76.31882,CAMBIO DE CARRIL SIN LAS MEDIDAS DE PRECAUCION,MOTOCICLISTA,CHOQUE,1,NO APLICA,PALMIRA,NO APLICA,MOTO,BAJAJ,GUACARI,PARTICULAR,NO APLICA,,
HERIDOS,01/15/2020 12:00:00 AM,2020,1899-12-31T13:00:00.000,TARDE,4_JUEVES,VIA PALMIRA -CANDELARIA,100 MTS CEMENTERIO JARDINES,RURAL,TECNICO,3.49986,-76.31882,CAMBIO DE CARRIL SIN LAS MEDIDAS DE PRECAUCION,MOTOCICLISTA,CHOQUE,1,NO APLICA,PALMIRA,NO APLICA,MOTO,BAJAJ,FLORIDA,PARTICULAR,NO APLICA,,
HERIDOS,01/15/2020 12:00:00 AM,2020,1899-12-31T13:00:00.000,TARDE,4_JUEVES,VIA PALMIRA -CANDELARIA,100 MTS CEMENTERIO JARDINES,RURAL,TECNICO,3.49986,-76.31882,CAMBIO DE CARRIL SIN LAS MEDIDAS DE PRECAUCION,ACOMPAÑANTE MOTOCICLISTA,CHOQUE,1,NO APLICA,PALMIRA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,,
HERIDOS,01/16/2020 12:00:00 AM,2020,1899-12-31T16:10:00.000,TARDE,4_JUEVES,CENTRO,CARRERA 28 CALLE 31 -18,URBANA,TECNICO,3.52829,-76.29872,RECOGER Y DEJAR PASAJERO SOBRE LA CALZADA,MOTOCICLISTA,CHOQUE,1,NO APLICA,PALMIRA,NO APLICA,MOTO,VICTORY,PALMIRA,PARTICULAR,NO APLICA,,
HERIDOS,01/16/2020 12:00:00 AM,2020,1899-12-31T16:10:00.000,TARDE,4_JUEVES,CENTRO,CARRERA 28 CALLE 31 -18,URBANA,TECNICO,3.52829,-76.29872,RECOGER Y DEJAR PASAJERO SOBRE LA CALZADA,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,AUTOMOVIL,CHEVROLET,PALMIRA,PARTICULAR,NO APLICA,,
HERIDOS,01/16/2020 12:00:00 AM,2020,1899-12-31T17:20:00.000,TARDE,4_JUEVES,SANTA TERESITA,CALLE 47 CARRERA 39 -40,URBANA,TECNICO,3.54226,-76.31144,CRUZAR SIN OBSERVAR,MOTOCICLISTA,ATROPELLO,1,NO APLICA,RAUL,NO APLICA,MOTO,HONDA,FLORIDA,PARTICULAR,NO APLICA,,
HERIDOS,01/16/2020 12:00:00 AM,2020,1899-12-31T17:20:00.000,TARDE,4_JUEVES,SANTA TERESITA,CALLE 47 CARRERA 39 -40,URBANA,TECNICO,3.54226,-76.31144,CRUZAR SIN OBSERVAR,PEATON,ATROPELLO,1,NO APLICA,PALMA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,,
DAÑOS,01/16/2020 12:00:00 AM,2020,1899-12-31T22:30:00.000,NOCHE,4_JUEVES,VERSALLE S,CALLE 42 CARRERA 29-44,URBANA,TECNICO,3.53802,-76.29786,NO ESTAR PENDIENTE DE LA VIA,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,AUTOMOVIL,KIA,CALI,PARTICULAR,NO APLICA,,
DAÑOS,01/16/2020 12:00:00 AM,2020,1899-12-31T22:30:00.000,NOCHE,4_JUEVES,VERSALLE S,CALLE 42 CARRERA 29-44,URBANA,TECNICO,3.53802,-76.29786,NO ESTAR PENDIENTE DE LA VIA,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,MICROBUS,NISSAN,IBAGUE,PUBLICO,NO APLICA,,
